Zip Code,City,Province,Country
23691,YORKTOWN,Virginia,USA
23692,YORKTOWN,Virginia,USA
23692,GRAFTON,Virginia,USA
23693,TABB,Virginia,USA
23693,YORKTOWN,Virginia,USA
23694,LACKEY,Virginia,USA
23696,SEAFORD,Virginia,USA
23701,PORTSMOUTH,Virginia,USA
23702,PORTSMOUTH,Virginia,USA
23703,PORTSMOUTH,Virginia,USA
23704,PORTSMOUTH,Virginia,USA
23705,PORTSMOUTH,Virginia,USA
23707,PORTSMOUTH,Virginia,USA
23708,PORTSMOUTH,Virginia,USA
23709,PORTSMOUTH,Virginia,USA
23801,PETERSBURG,Virginia,USA
23801,FORT LEE,Virginia,USA
23803,NORTH DINWIDDIE,Virginia,USA
23803,SOUTH CHESTERFIELD,Virginia,USA
23803,PETERSBURG,Virginia,USA
23803,N DINWIDDIE,Virginia,USA
23803,S CHESTERFLD,Virginia,USA
23804,PETERSBURG,Virginia,USA
23805,PETERSBURG,Virginia,USA
23805,N DINWIDDIE,Virginia,USA
23805,SOUTH PRINCE GEORGE,Virginia,USA
23805,NORTH DINWIDDIE,Virginia,USA
23805,S PRINCE GEO,Virginia,USA
23806,VIRGINIA STATE UNIVERSITY,Virginia,USA
23806,PETERSBURG,Virginia,USA
23806,VA STATE UNIV,Virginia,USA
23821,ALBERTA,Virginia,USA
23822,AMMON,Virginia,USA
23824,BLACKSTONE,Virginia,USA
23827,BOYKINS,Virginia,USA
23828,BRANCHVILLE,Virginia,USA
23829,CAPRON,Virginia,USA
23830,CARSON,Virginia,USA
23831,CHESTER,Virginia,USA
23832,CHESTERFIELD,Virginia,USA
23833,CHURCH ROAD,Virginia,USA
23834,COLONIAL HGTS,Virginia,USA
23834,SOUTH CHESTERFIELD,Virginia,USA
23834,COLONIAL HEIGHTS,Virginia,USA
23834,S CHESTERFLD,Virginia,USA
23836,CHESTER,Virginia,USA
23837,COURTLAND,Virginia,USA
23838,CHESTERFIELD,Virginia,USA
23839,DENDRON,Virginia,USA
23840,DEWITT,Virginia,USA
23841,DINWIDDIE,Virginia,USA
23842,DISPUTANTA,Virginia,USA
23843,DOLPHIN,Virginia,USA
23844,DREWRYVILLE,Virginia,USA
23845,EBONY,Virginia,USA
23846,ELBERON,Virginia,USA
23847,EMPORIA,Virginia,USA
23850,FORD,Virginia,USA
23851,FRANKLIN,Virginia,USA
23856,FREEMAN,Virginia,USA
23857,GASBURG,Virginia,USA
23860,N PRINCE GEO,Virginia,USA
23860,HOPEWELL,Virginia,USA
23860,NORTH PRINCE GEORGE,Virginia,USA
23866,IVOR,Virginia,USA
23867,JARRATT,Virginia,USA
23868,LAWRENCEVILLE,Virginia,USA
23868,TRIPLET,Virginia,USA
23870,JARRATT,Virginia,USA
23872,MC KENNEY,Virginia,USA
23873,MEREDITHVILLE,Virginia,USA
23874,NEWSOMS,Virginia,USA
23875,PRINCE GEORGE,Virginia,USA
23876,RAWLINGS,Virginia,USA
23878,SEDLEY,Virginia,USA
23879,SKIPPERS,Virginia,USA
23881,SPRING GROVE,Virginia,USA
23882,STONY CREEK,Virginia,USA
23883,SURRY,Virginia,USA
23884,SUSSEX,Virginia,USA
23885,SUTHERLAND,Virginia,USA
23887,VALENTINES,Virginia,USA
23888,WAKEFIELD,Virginia,USA
23889,WARFIELD,Virginia,USA
23890,WAVERLY,Virginia,USA
23891,WAVERLY,Virginia,USA
23893,WHITE PLAINS,Virginia,USA
23894,WILSONS,Virginia,USA
23897,YALE,Virginia,USA
23898,ZUNI,Virginia,USA
23899,CLAREMONT,Virginia,USA
23901,FARMVILLE,Virginia,USA
23909,FARMVILLE,Virginia,USA
23915,BASKERVILLE,Virginia,USA
23917,BOYDTON,Virginia,USA
23919,BRACEY,Virginia,USA
23920,BRODNAX,Virginia,USA
23921,BUCKINGHAM,Virginia,USA
23922,BURKEVILLE,Virginia,USA
23923,CHARLOTTE COURT HOUSE,Virginia,USA
23923,CHARLOTTE C H,Virginia,USA
23924,CHASE CITY,Virginia,USA
23927,CLARKSVILLE,Virginia,USA
23930,CREWE,Virginia,USA
23934,CULLEN,Virginia,USA
23936,DILLWYN,Virginia,USA
23936,SPROUSES CORNER,Virginia,USA
23936,SPROUSES CORN,Virginia,USA
23937,DRAKES BRANCH,Virginia,USA
23938,DUNDAS,Virginia,USA
23939,EVERGREEN,Virginia,USA
23941,FORT MITCHELL,Virginia,USA
23942,GREEN BAY,Virginia,USA
23943,HAMPDEN SYDNEY,Virginia,USA
23943,FARMVILLE,Virginia,USA
23943,HMPDEN SYDNEY,Virginia,USA
23944,KENBRIDGE,Virginia,USA
23947,KEYSVILLE,Virginia,USA
23950,SOUTH HILL,Virginia,USA
23950,BLACKRIDGE,Virginia,USA
23950,FORKSVILLE,Virginia,USA
23950,LA CROSSE,Virginia,USA
23952,LUNENBURG,Virginia,USA
23954,MEHERRIN,Virginia,USA
23955,NOTTOWAY,Virginia,USA
23958,DARLINGTON HEIGHTS,Virginia,USA
23958,PAMPLIN,Virginia,USA
23958,DARLINGTN HTS,Virginia,USA
23959,PHENIX,Virginia,USA
23960,PROSPECT,Virginia,USA
23962,RANDOLPH,Virginia,USA
23963,RED HOUSE,Virginia,USA
23964,RED OAK,Virginia,USA
23966,RICE,Virginia,USA
23967,SAXE,Virginia,USA
23968,SKIPWITH,Virginia,USA
23970,SOUTH HILL,Virginia,USA
23974,VICTORIA,Virginia,USA
23976,WYLLIESBURG,Virginia,USA
24001,ROANOKE,Virginia,USA
24002,ROANOKE,Virginia,USA
24003,ROANOKE,Virginia,USA
24004,ROANOKE,Virginia,USA
24005,ROANOKE,Virginia,USA
24006,ROANOKE,Virginia,USA
24007,ROANOKE,Virginia,USA
24008,ROANOKE,Virginia,USA
24009,ROANOKE,Virginia,USA
24010,ROANOKE,Virginia,USA
24011,ROANOKE,Virginia,USA
24012,ROANOKE,Virginia,USA
24013,ROANOKE,Virginia,USA
24014,ROANOKE,Virginia,USA
24015,ROANOKE,Virginia,USA
24016,ROANOKE,Virginia,USA
24017,ROANOKE,Virginia,USA
24018,CAVE SPRING,Virginia,USA
24018,ROANOKE,Virginia,USA
24019,HOLLINS CLG,Virginia,USA
24019,HOLLINS,Virginia,USA
24019,ROANOKE,Virginia,USA
24020,HOLLINS COLLEGE,Virginia,USA
24020,HOLLINS CLG,Virginia,USA
24020,ROANOKE,Virginia,USA
24022,ROANOKE,Virginia,USA
24023,ROANOKE,Virginia,USA
24024,ROANOKE,Virginia,USA
24025,ROANOKE,Virginia,USA
24026,ROANOKE,Virginia,USA
24027,ROANOKE,Virginia,USA
24028,ROANOKE,Virginia,USA
24029,ROANOKE,Virginia,USA
24030,ROANOKE,Virginia,USA
24031,ROANOKE,Virginia,USA
24032,ROANOKE,Virginia,USA
24033,ROANOKE,Virginia,USA
24034,ROANOKE,Virginia,USA
24035,ROANOKE,Virginia,USA
24036,ROANOKE,Virginia,USA
24037,ROANOKE,Virginia,USA
24038,ROANOKE,Virginia,USA
24040,ROANOKE,Virginia,USA
24042,ROANOKE,Virginia,USA
24043,ROANOKE,Virginia,USA
24050,ROANOKE,Virginia,USA
24053,ARARAT,Virginia,USA
24054,AXTON,Virginia,USA
24055,BASSETT,Virginia,USA
24058,BELSPRING,Virginia,USA
24059,BENT MOUNTAIN,Virginia,USA
24060,BLACKSBURG,Virginia,USA
24061,BLACKSBURG,Virginia,USA
24062,BLACKSBURG,Virginia,USA
24063,BLACKSBURG,Virginia,USA
24064,BLUE RIDGE,Virginia,USA
24065,BOONES MILL,Virginia,USA
24066,LITHIA,Virginia,USA
24066,BUCHANAN,Virginia,USA
24067,CALLAWAY,Virginia,USA
24068,CHRISTIANSBRG,Virginia,USA
24068,CHRISTIANSBURG,Virginia,USA
24069,CASCADE,Virginia,USA
24070,CATAWBA,Virginia,USA
24072,SIMPSONS,Virginia,USA
24072,CHECK,Virginia,USA
24073,CHRISTIANSBURG,Virginia,USA
24073,CHRISTIANSBRG,Virginia,USA
24076,CLAUDVILLE,Virginia,USA
24077,CLOVERDALE,Virginia,USA
24078,COLLINSVILLE,Virginia,USA
24079,COPPER HILL,Virginia,USA
24082,CRITZ,Virginia,USA
24083,DALEVILLE,Virginia,USA
24084,DUBLIN,Virginia,USA
24085,EAGLE ROCK,Virginia,USA
24086,EGGLESTON,Virginia,USA
24087,ELLISTON,Virginia,USA
24087,IRONTO,Virginia,USA
24087,LAFAYETTE,Virginia,USA
24088,FERRUM,Virginia,USA
24088,CHARITY,Virginia,USA
24089,FIELDALE,Virginia,USA
24090,FINCASTLE,Virginia,USA
24091,ALUM RIDGE,Virginia,USA
24091,FLOYD,Virginia,USA
24092,GLADE HILL,Virginia,USA
24093,GLEN LYN,Virginia,USA
24095,GOODVIEW,Virginia,USA
24101,HARDY,Virginia,USA
24102,HENRY,Virginia,USA
24104,HUDDLESTON,Virginia,USA
24105,INDIAN VALLEY,Virginia,USA
24111,MC COY,Virginia,USA
24112,MARTINSVILLE,Virginia,USA
24113,MARTINSVILLE,Virginia,USA
24114,MARTINSVILLE,Virginia,USA
24115,MARTINSVILLE,Virginia,USA
24120,MEADOWS OF DAN,Virginia,USA
24120,MEADOWS DAN,Virginia,USA
24121,MONETA,Virginia,USA
24122,MONTVALE,Virginia,USA
24124,NARROWS,Virginia,USA
24126,NEWBERN,Virginia,USA
24127,NEW CASTLE,Virginia,USA
24128,NEWPORT,Virginia,USA
24129,NEW RIVER,Virginia,USA
24130,ORISKANY,Virginia,USA
24131,PAINT BANK,Virginia,USA
24132,PARROTT,Virginia,USA
24133,PATRICK SPRINGS,Virginia,USA
24133,PATRICK SPGS,Virginia,USA
24134,PEARISBURG,Virginia,USA
24136,PEMBROKE,Virginia,USA
24137,PENHOOK,Virginia,USA
24138,PILOT,Virginia,USA
24139,PITTSVILLE,Virginia,USA
24141,FAIRLAWN,Virginia,USA
24141,RADFORD,Virginia,USA
24142,RADFORD,Virginia,USA
24143,RADFORD,Virginia,USA
24146,REDWOOD,Virginia,USA
24147,RICH CREEK,Virginia,USA
24148,RIDGEWAY,Virginia,USA
24149,RINER,Virginia,USA
24150,GOLDBOND,Virginia,USA
24150,RIPPLEMEAD,Virginia,USA
24151,ROCKY MOUNT,Virginia,USA
24153,SALEM,Virginia,USA
24155,ROANOKE,Virginia,USA
24157,ROANOKE,Virginia,USA
24161,SANDY LEVEL,Virginia,USA
24162,SHAWSVILLE,Virginia,USA
24165,SPENCER,Virginia,USA
24167,STAFFORDSVILLE,Virginia,USA
24167,STAFFORDSVLLE,Virginia,USA
24168,STANLEYTOWN,Virginia,USA
24171,STUART,Virginia,USA
24174,THAXTON,Virginia,USA
24175,TROUTVILLE,Virginia,USA
24176,UNION HALL,Virginia,USA
24177,VESTA,Virginia,USA
24178,VILLAMONT,Virginia,USA
24179,VINTON,Virginia,USA
24184,WIRTZ,Virginia,USA
24184,BURNT CHIMNEY,Virginia,USA
24185,WOOLWINE,Virginia,USA
24201,BRISTOL,Virginia,USA
24202,BRISTOL,Virginia,USA
24203,BRISTOL,Virginia,USA
24205,BRISTOL,Virginia,USA
24209,BRISTOL,Virginia,USA
24210,ABINGDON,Virginia,USA
24211,ABINGDON,Virginia,USA
24212,ABINGDON,Virginia,USA
24215,ANDOVER,Virginia,USA
24216,STONEGA,Virginia,USA
24216,APPALACHIA,Virginia,USA
24216,EXETER,Virginia,USA
24217,BEE,Virginia,USA
24218,BEN HUR,Virginia,USA
24219,BIG STONE GAP,Virginia,USA
24220,BIRCHLEAF,Virginia,USA
24221,BLACKWATER,Virginia,USA
24224,CASTLEWOOD,Virginia,USA
24225,CLEVELAND,Virginia,USA
24226,CLINCHCO,Virginia,USA
24228,CLINTWOOD,Virginia,USA
24230,COEBURN,Virginia,USA
24236,DAMASCUS,Virginia,USA
24237,DANTE,Virginia,USA
24237,TRAMMEL,Virginia,USA
24239,DAVENPORT,Virginia,USA
24243,DRYDEN,Virginia,USA
24244,DUFFIELD,Virginia,USA
24244,CLINCHPORT,Virginia,USA
24245,DUNGANNON,Virginia,USA
24246,E STONE GAP,Virginia,USA
24246,EAST STONE GAP,Virginia,USA
24248,EWING,Virginia,USA
24250,FORT BLACKMORE,Virginia,USA
24250,FT BLACKMORE,Virginia,USA
24251,GATE CITY,Virginia,USA
24256,HAYSI,Virginia,USA
24258,HILTONS,Virginia,USA
24260,HONAKER,Virginia,USA
24260,VENIA,Virginia,USA
24260,COUNCIL,Virginia,USA
24260,ELK GARDEN,Virginia,USA
24263,JONESVILLE,Virginia,USA
24265,KEOKEE,Virginia,USA
24266,LEBANON,Virginia,USA
24269,MC CLURE,Virginia,USA
24270,MENDOTA,Virginia,USA
24271,NICKELSVILLE,Virginia,USA
24272,NORA,Virginia,USA
24273,NORTON,Virginia,USA
24277,PENNINGTON GAP,Virginia,USA
24277,PENNINGTN GAP,Virginia,USA
24279,POUND,Virginia,USA
24280,ROSEDALE,Virginia,USA
24281,ROSE HILL,Virginia,USA
24282,SAINT CHARLES,Virginia,USA
24283,SAINT PAUL,Virginia,USA
24290,WEBER CITY,Virginia,USA
24292,WHITETOP,Virginia,USA
24293,WISE,Virginia,USA
24301,PULASKI,Virginia,USA
24311,ATKINS,Virginia,USA
24312,AUSTINVILLE,Virginia,USA
24313,BARREN SPRINGS,Virginia,USA
24313,BARREN SPGS,Virginia,USA
24314,BASTIAN,Virginia,USA
24315,BLAND,Virginia,USA
24316,BROADFORD,Virginia,USA
24317,CANA,Virginia,USA
24318,CERES,Virginia,USA
24319,CHILHOWIE,Virginia,USA
24322,CRIPPLE CREEK,Virginia,USA
24323,CROCKETT,Virginia,USA
24324,DRAPER,Virginia,USA
24325,DUGSPUR,Virginia,USA
24326,ELK CREEK,Virginia,USA
24327,EMORY,Virginia,USA
24328,FANCY GAP,Virginia,USA
24330,FRIES,Virginia,USA
24333,GALAX,Virginia,USA
24340,GLADE SPRING,Virginia,USA
24343,HILLSVILLE,Virginia,USA
24347,ALLISONIA,Virginia,USA
24347,HIWASSEE,Virginia,USA
24348,INDEPENDENCE,Virginia,USA
24350,IVANHOE,Virginia,USA
24351,LAMBSBURG,Virginia,USA
24352,LAUREL FORK,Virginia,USA
24354,SEVEN MILE FD,Virginia,USA
24354,SEVEN MILE FORD,Virginia,USA
24354,MARION,Virginia,USA
24360,FOSTER FALLS,Virginia,USA
24360,FORT CHISWELL,Virginia,USA
24360,MAX MEADOWS,Virginia,USA
24361,MEADOWVIEW,Virginia,USA
24361,CLINCHBURG,Virginia,USA
24363,VOLNEY,Virginia,USA
24363,MOUTH WILSON,Virginia,USA
24363,MOUTH OF WILSON,Virginia,USA
24366,ROCKY GAP,Virginia,USA
24368,RURAL RETREAT,Virginia,USA
24370,SALTVILLE,Virginia,USA
24374,SPEEDWELL,Virginia,USA
24375,SUGAR GROVE,Virginia,USA
24377,TANNERSVILLE,Virginia,USA
24378,TROUTDALE,Virginia,USA
24380,WILLIS,Virginia,USA
24381,WOODLAWN,Virginia,USA
24382,WYTHEVILLE,Virginia,USA
24401,STAUNTON,Virginia,USA
24402,STAUNTON,Virginia,USA
24411,AUGUSTA SPRGS,Virginia,USA
24411,AUGUSTA SPRINGS,Virginia,USA
24412,BACOVA,Virginia,USA
24413,BLUE GRASS,Virginia,USA
24415,BROWNSBURG,Virginia,USA
24416,BUENA VISTA,Virginia,USA
24421,CHURCHVILLE,Virginia,USA
24422,CLIFTON FORGE,Virginia,USA
24426,JORDAN MINES,Virginia,USA
24426,ALLEGHANY,Virginia,USA
24426,COVINGTON,Virginia,USA
24430,CRAIGSVILLE,Virginia,USA
24431,CRIMORA,Virginia,USA
24432,DEERFIELD,Virginia,USA
24433,DOE HILL,Virginia,USA
24435,FAIRFIELD,Virginia,USA
24437,FORT DEFIANCE,Virginia,USA
24438,GLEN WILTON,Virginia,USA
24439,GOSHEN,Virginia,USA
24440,GREENVILLE,Virginia,USA
24441,GROTTOES,Virginia,USA
24442,HEAD WATERS,Virginia,USA
24445,HOT SPRINGS,Virginia,USA
24448,IRON GATE,Virginia,USA
24450,LEXINGTON,Virginia,USA
24457,LOW MOOR,Virginia,USA
24458,MC DOWELL,Virginia,USA
24459,MIDDLEBROOK,Virginia,USA
24460,MILLBORO,Virginia,USA
24463,MINT SPRING,Virginia,USA
24464,MONTEBELLO,Virginia,USA
24465,MONTEREY,Virginia,USA
24465,HIGHTOWN,Virginia,USA
24465,MUSTOE,Virginia,USA
24467,MOUNT SIDNEY,Virginia,USA
24469,NEW HOPE,Virginia,USA
24471,PORT REPUBLIC,Virginia,USA
24472,RAPHINE,Virginia,USA
24473,ROCKBRIDGE BATHS,Virginia,USA
24473,ROCKBDGE BATH,Virginia,USA
24474,SELMA,Virginia,USA
24476,STEELES TAVERN,Virginia,USA
24476,SPOTTSWOOD,Virginia,USA
24476,STEELES TAVRN,Virginia,USA
24477,STUARTS DRAFT,Virginia,USA
24479,SWOOPE,Virginia,USA
24482,VERONA,Virginia,USA
24483,VESUVIUS,Virginia,USA
24484,BOLAR,Virginia,USA
24484,WARM SPRINGS,Virginia,USA
24485,WEST AUGUSTA,Virginia,USA
24486,WEYERS CAVE,Virginia,USA
24487,BURNSVILLE,Virginia,USA
24487,WILLIAMSVILLE,Virginia,USA
24501,LYNCHBURG,Virginia,USA
24502,TIMBERLAKE,Virginia,USA
24502,LYNCHBURG,Virginia,USA
24503,LYNCHBURG,Virginia,USA
24504,LYNCHBURG,Virginia,USA
24505,LYNCHBURG,Virginia,USA
24506,LYNCHBURG,Virginia,USA
24513,LYNCHBURG,Virginia,USA
24514,LYNCHBURG,Virginia,USA
24515,LYNCHBURG,Virginia,USA
24517,ALTAVISTA,Virginia,USA
24520,ALTON,Virginia,USA
24521,AMHERST,Virginia,USA
24522,APPOMATTOX,Virginia,USA
24523,BEDFORD,Virginia,USA
24526,BIG ISLAND,Virginia,USA
24527,BLAIRS,Virginia,USA
24528,BROOKNEAL,Virginia,USA
24529,BUFFALO JCT,Virginia,USA
24529,BUFFALO JUNCTION,Virginia,USA
24530,CALLANDS,Virginia,USA
24531,CHATHAM,Virginia,USA
24533,CLIFFORD,Virginia,USA
24534,CLOVER,Virginia,USA
24535,CLUSTER SPRINGS,Virginia,USA
24535,CLUSTER SPGS,Virginia,USA
24536,COLEMAN FALLS,Virginia,USA
24538,CONCORD,Virginia,USA
24539,CRYSTAL HILL,Virginia,USA
24540,DANVILLE,Virginia,USA
24541,DANVILLE,Virginia,USA
24543,DANVILLE,Virginia,USA
24549,DRY FORK,Virginia,USA
24550,EVINGTON,Virginia,USA
24551,FOREST,Virginia,USA
24553,GLADSTONE,Virginia,USA
24554,GLADYS,Virginia,USA
24555,GLASGOW,Virginia,USA
24556,GOODE,Virginia,USA
24557,GRETNA,Virginia,USA
24558,HALIFAX,Virginia,USA
24562,HOWARDSVILLE,Virginia,USA
24562,SCOTTSVILLE,Virginia,USA
24563,HURT,Virginia,USA
24565,JAVA,Virginia,USA
24566,KEELING,Virginia,USA
24569,LONG ISLAND,Virginia,USA
24570,LOWRY,Virginia,USA
24571,LYNCH STATION,Virginia,USA
24572,MADISON HEIGHTS,Virginia,USA
24572,MADISON HTS,Virginia,USA
24574,MONROE,Virginia,USA
24576,NARUNA,Virginia,USA
24577,NATHALIE,Virginia,USA
24577,LENNIG,Virginia,USA
24577,REPUBLICAN GROVE,Virginia,USA
24577,REPUBLICN GRV,Virginia,USA
24578,NATURAL BRG,Virginia,USA
24578,NATURAL BRIDGE,Virginia,USA
24579,NATURL BR STA,Virginia,USA
24579,NATURAL BRIDGE STATION,Virginia,USA
24580,NELSON,Virginia,USA
24581,NORWOOD,Virginia,USA
24586,RINGGOLD,Virginia,USA
24588,RUSTBURG,Virginia,USA
24589,SCOTTSBURG,Virginia,USA
24590,SCOTTSVILLE,Virginia,USA
24592,TURBEVILLE,Virginia,USA
24592,SOUTH BOSTON,Virginia,USA
24593,SPOUT SPRING,Virginia,USA
24594,SUTHERLIN,Virginia,USA
24595,SWEET BRIAR,Virginia,USA
24597,VERNON HILL,Virginia,USA
24597,INGRAM,Virginia,USA
24598,VIRGILINA,Virginia,USA
24599,WINGINA,Virginia,USA
24601,AMONATE,Virginia,USA
24602,BANDY,Virginia,USA
24603,BIG ROCK,Virginia,USA
24603,CONAWAY,Virginia,USA
24604,BISHOP,Virginia,USA
24605,BLUEFIELD,Virginia,USA
24605,YARDS,Virginia,USA
24606,BOISSEVAIN,Virginia,USA
24607,BREAKS,Virginia,USA
24608,BURKES GARDEN,Virginia,USA
24608,TAZEWELL,Virginia,USA
24609,CEDAR BLUFF,Virginia,USA
24612,DORAN,Virginia,USA
24613,FALLS MILLS,Virginia,USA
24614,GRUNDY,Virginia,USA
24619,HORSEPEN,Virginia,USA
24620,HURLEY,Virginia,USA
24622,JEWELL RIDGE,Virginia,USA
24622,JEWELL VALLEY,Virginia,USA
24624,KEEN MOUNTAIN,Virginia,USA
24627,MAVISDALE,Virginia,USA
24628,HARMAN,Virginia,USA
24628,MAXIE,Virginia,USA
24630,TIPTOP,Virginia,USA
24630,N TAZEWELL,Virginia,USA
24630,NORTH TAZEWELL,Virginia,USA
24631,OAKWOOD,Virginia,USA
24631,PATTERSON,Virginia,USA
24634,PILGRIMS KNOB,Virginia,USA
24635,POCAHONTAS,Virginia,USA
24637,POUNDING MILL,Virginia,USA
24639,RAVEN,Virginia,USA
24640,RED ASH,Virginia,USA
24641,RICHLANDS,Virginia,USA
24646,ROWE,Virginia,USA
24647,SHORTT GAP,Virginia,USA
24649,SWORDS CREEK,Virginia,USA
24651,TAZEWELL,Virginia,USA
24656,VANSANT,Virginia,USA
24657,WHITEWOOD,Virginia,USA
24658,WOLFORD,Virginia,USA
24701,GREEN VALLEY,West Virginia,USA
24701,BLUEWELL,West Virginia,USA
24701,BLUEFIELD,West Virginia,USA
24712,ATHENS,West Virginia,USA
24714,BEESON,West Virginia,USA
24715,BRAMWELL,West Virginia,USA
24716,BUD,West Virginia,USA
24719,COVEL,West Virginia,USA
24724,COALDALE,West Virginia,USA
24724,FREEMAN,West Virginia,USA
24726,HERNDON,West Virginia,USA
24729,HIAWATHA,West Virginia,USA
24731,KEGLEY,West Virginia,USA
24732,KELLYSVILLE,West Virginia,USA
24733,LASHMEET,West Virginia,USA
24736,MATOAKA,West Virginia,USA
24736,DOTT,West Virginia,USA
24737,MONTCALM,West Virginia,USA
24738,NEMOURS,West Virginia,USA
24739,OAKVALE,West Virginia,USA
24739,PRINCETON,West Virginia,USA
24740,OAKVALE,West Virginia,USA
24740,ELGOOD,West Virginia,USA
24740,PRINCETON,West Virginia,USA
24747,MC COMAS,West Virginia,USA
24747,ROCK,West Virginia,USA
24747,DUHRING,West Virginia,USA
24751,WOLFE,West Virginia,USA
24801,HEMPHILL,West Virginia,USA
24801,HAVACO,West Virginia,USA
24801,COALWOOD,West Virginia,USA
24801,CAPELS,West Virginia,USA
24801,WOLF PEN,West Virginia,USA
24801,SKYGUSTY,West Virginia,USA
24801,SUPERIOR,West Virginia,USA
24801,WELCH,West Virginia,USA
24808,LECKIE,West Virginia,USA
24808,ANAWALT,West Virginia,USA
24811,AVONDALE,West Virginia,USA
24813,BARTLEY,West Virginia,USA
24815,CANEBRAKE,West Virginia,USA
24815,VALLSCREEK,West Virginia,USA
24815,BERWIND,West Virginia,USA
24816,BIG SANDY,West Virginia,USA
24817,BRADSHAW,West Virginia,USA
24818,BRENTON,West Virginia,USA
24822,CLEAR FORK,West Virginia,USA
24823,COAL MOUNTAIN,West Virginia,USA
24826,CUCUMBER,West Virginia,USA
24827,CYCLONE,West Virginia,USA
24828,ASCO,West Virginia,USA
24828,DAVY,West Virginia,USA
24828,TWIN BRANCH,West Virginia,USA
24829,ECKMAN,West Virginia,USA
24830,ELBERT,West Virginia,USA
24830,FILBERT,West Virginia,USA
24831,ELKHORN,West Virginia,USA
24834,FANROCK,West Virginia,USA
24836,GARY,West Virginia,USA
24839,HANOVER,West Virginia,USA
24843,HENSLEY,West Virginia,USA
24844,IAEGER,West Virginia,USA
24845,IKES FORK,West Virginia,USA
24846,ISABAN,West Virginia,USA
24847,ITMANN,West Virginia,USA
24848,JENKINJONES,West Virginia,USA
24849,JESSE,West Virginia,USA
24850,JOLO,West Virginia,USA
24851,JUSTICE,West Virginia,USA
24853,KIMBALL,West Virginia,USA
24853,VIVIAN,West Virginia,USA
24854,KOPPERSTON,West Virginia,USA
24855,KYLE,West Virginia,USA
24857,LYNCO,West Virginia,USA
24859,PINEVILLE,West Virginia,USA
24859,MARIANNA,West Virginia,USA
24860,MATHENY,West Virginia,USA
24861,MAYBEURY,West Virginia,USA
24862,MOHAWK,West Virginia,USA
24866,NEWHALL,West Virginia,USA
24867,NEW RICHMOND,West Virginia,USA
24868,ASHLAND,West Virginia,USA
24868,KEYSTONE,West Virginia,USA
24868,NORTHFORK,West Virginia,USA
24868,ALGOMA,West Virginia,USA
24868,MC DOWELL,West Virginia,USA
24868,WORTH,West Virginia,USA
24868,CRUMPLER,West Virginia,USA
24868,POWHATAN,West Virginia,USA
24869,NORTH SPRING,West Virginia,USA
24870,OCEANA,West Virginia,USA
24871,PAGETON,West Virginia,USA
24872,PANTHER,West Virginia,USA
24873,PAYNESVILLE,West Virginia,USA
24874,PINEVILLE,West Virginia,USA
24878,PREMIER,West Virginia,USA
24879,RAYSAL,West Virginia,USA
24880,ROCK VIEW,West Virginia,USA
24881,RODERFIELD,West Virginia,USA
24882,SIMON,West Virginia,USA
24884,SQUIRE,West Virginia,USA
24887,SWITCHBACK,West Virginia,USA
24888,THORPE,West Virginia,USA
24892,YUKON,West Virginia,USA
24892,CARETTA,West Virginia,USA
24892,ENGLISH,West Virginia,USA
24892,WAR,West Virginia,USA
24894,WARRIORMINE,West Virginia,USA
24895,WILCOE,West Virginia,USA
24898,WYOMING,West Virginia,USA
24901,LEWISBURG,West Virginia,USA
24902,FAIRLEA,West Virginia,USA
24910,DAWSON,West Virginia,USA
24910,ALDERSON,West Virginia,USA
24915,ARBOVALE,West Virginia,USA
24916,ASBURY,West Virginia,USA
24916,ALTA,West Virginia,USA
24918,BALLARD,West Virginia,USA
24920,BARTOW,West Virginia,USA
24924,BUCKEYE,West Virginia,USA
24925,CALDWELL,West Virginia,USA
24927,STONY BOTTOM,West Virginia,USA
24927,CASS,West Virginia,USA
24931,CRAWLEY,West Virginia,USA
24931,KIEFFER,West Virginia,USA
24931,CLINTONVILLE,West Virginia,USA
24931,SAM BLACK,West Virginia,USA
24934,DUNMORE,West Virginia,USA
24935,FOREST HILL,West Virginia,USA
24935,INDIAN MILLS,West Virginia,USA
24938,FRANKFORD,West Virginia,USA
24938,FRIARS HILL,West Virginia,USA
24938,ANTHONY,West Virginia,USA
24941,SWEET SPRINGS,West Virginia,USA
24941,GAP MILLS,West Virginia,USA
24943,GRASSY MEADOWS,West Virginia,USA
24943,GRASSY MDWS,West Virginia,USA
24944,GREEN BANK,West Virginia,USA
24945,GREENVILLE,West Virginia,USA
24946,MILL POINT,West Virginia,USA
24946,DROOP,West Virginia,USA
24946,SEEBERT,West Virginia,USA
24946,HILLSBORO,West Virginia,USA
24951,LINDSIDE,West Virginia,USA
24954,MINEHAHA SPGS,West Virginia,USA
24954,MINNEHAHA SPRINGS,West Virginia,USA
24954,MARLINTON,West Virginia,USA
24957,MAXWELTON,West Virginia,USA
24962,PENCE SPRINGS,West Virginia,USA
24963,PETERSTOWN,West Virginia,USA
24963,BOZOO,West Virginia,USA
24966,FALLING SPRG,West Virginia,USA
24966,RENICK,West Virginia,USA
24966,AUTO,West Virginia,USA
24970,RONCEVERTE,West Virginia,USA
24970,FORT SPRING,West Virginia,USA
24970,ORGAN CAVE,West Virginia,USA
24974,SECONDCREEK,West Virginia,USA
24976,PICKAWAY,West Virginia,USA
